Id,Plant,Rework Station,Rework Activity,Defect Location,Defect Type,Pseudo Defect,Week,Rework Duration
83507,Ingolstadt,A0008,Checked OK,Drivers seat,Cable missing,1,3,1.0
83508,Ingolstadt,S9845,Dent repaired,Nothing specified,Cable missing,1,9,1.0
83509,Sindelfingen,M4719,Dent repaired,Digital dashboard middle,Paint drops,1,7,75.0
83510,Ingolstadt,S3513,Cleaned,Digital dashboard left,Elektriks defect,0,10,1.0
83511,Munich,A0100,Cleaned,Windscreen,Clip loose,0,2,1.0
83512,Munich,A0100,Cleaned,Digital dashboard left,Cable missing,1,13,1.0
83513,Sindelfingen,S4213,Polished,Trunk inner upper,Paint drops,0,2,30.0
83514,Sindelfingen,S9845,Cleaned,Roof liner right,Cable missing,0,2,20.0
83515,Munich,S3513,Cleaned,Nothing specified,Part missing,1,12,90.0
83516,Sindelfingen,M3471,Cleaned,Digital dashboard middle,Polishing error,0,6,20.0
83517,Munich,S3513,Polished,Nothing specified,Clip loose,1,1,1.0
83518,Sindelfingen,A0003,Polished,Digital dashboard middle,Scratch,1,1,1.0
83519,Munich,A0087,Checked OK,Roof liner right,Scratch,1,13,5.0
83520,Ingolstadt,M8439,Polished,Front door right,Scratch,0,13,1.0
83521,Munich,M3417,Polished,Seat back left,Screw loose,1,4,1.0
83522,Ingolstadt,S4213,Cleaned,Front door right,Label missing,0,11,5.0
83523,Munich,SP8471,Cleaned,Roof liner right,Scratch,0,13,75.0
83524,Sindelfingen,S5123,Polished,Trunk inner left,Cable missing,1,3,5.0
83525,Sindelfingen,A0087,Polished,Roof liner right,Elektriks defect,0,13,1.0
83526,Munich,M8439,Dent repaired,Digital dashboard middle,Paint drops,0,2,5.0
83527,Munich,A0087,Checked OK,Nothing specified,Dirt,1,3,40.0
83528,Sindelfingen,A0003,Polished,Seat back left,Cable missing,0,6,150.0
83529,Ingolstadt,A0100,Polished,Seat back left,Dent,0,5,1.0
83530,Munich,A0089,Polished,Trunk inner upper,Polishing error,0,12,50.0
83531,Sindelfingen,S5123,Polished,Digital dashboard left,Scratch,0,13,15.0
83532,Munich,S5123,Polished,Roof liner right,Clip loose,0,11,10.0
83533,Munich,M8439,Cleaned,Front door right,Dirt,1,8,1.0
83534,Munich,A0100,Polished,Nothing specified,Cable missing,0,7,1.0
83535,Munich,SP8471,Part replaced,Windscreen,Scratch,0,3,5.0
83536,Munich,A0100,Polished,Nothing specified,Dirt,0,1,5.0
83537,Ingolstadt,SP8471,Cleaned,Windscreen,Clip loose,0,9,30.0
83538,Munich,A0021,Grinded,Drivers seat,Scratch,0,9,60.0
83539,Munich,S4213,Cleaned,Tailgate front,Paint drops,0,5,1.0
83540,Sindelfingen,S9845,Checked OK,Seat back left,Scratch,0,3,120.0
83541,Sindelfingen,SP8471,Polished,Digital dashboard left,Dirt,0,11,15.0
83542,Sindelfingen,A0021,Part replaced,Digital dashboard middle,Paint drops,1,6,30.0
83543,Sindelfingen,A0021,Polished,Roof liner right,Paint drops,0,8,300.0
83544,Sindelfingen,SP8471,Part replaced,Nothing specified,Paint drops,0,11,1.0
83545,Sindelfingen,A0089,Polished,Glove compartment inner,Scratch,0,2,1.0
83546,Ingolstadt,S9845,Checked OK,Nothing specified,Elektriks defect,0,4,1.0
83547,Munich,S3513,Part replaced,Trunk inner upper,Paint drops,0,7,1.0
83548,Sindelfingen,M3471,Polished,Windscreen,Scratch,0,10,5.0
83549,Ingolstadt,M8439,Checked OK,Seat back left,Scratch,0,6,90.0
83550,Ingolstadt,A0089,Polished,Trunk inner upper,Paint drops,0,3,1.0
83551,Ingolstadt,A0021,Checked OK,Windscreen,Scratch,1,12,30.0
83552,Ingolstadt,A0008,Cleaned,Nothing specified,Clip loose,0,12,2.0
83553,Sindelfingen,A0089,Part replaced,Roof liner right,Part missing,0,12,1.0
83554,Sindelfingen,S9845,Dent repaired,Trunk inner upper,Dirt,1,7,1.0
83555,Munich,M3471,Cleaned,Roof liner right,Scratch,0,1,2.0
83556,Munich,S3513,Polished,Seat back left,Cable missing,0,6,1.0
83557,Ingolstadt,S5123,Part replaced,Windscreen,Polishing error,0,8,1.0
83558,Sindelfingen,S9845,Part replaced,Trunk inner upper,Elektriks defect,0,12,1.0
83559,Sindelfingen,S4213,Polished,Front door right,Paint drops,0,2,5.0
83560,Munich,A0021,Part replaced,Front door right,Part missing,0,5,1.0
83561,Munich,A0008,Polished,Tailgate front,Elektriks defect,0,12,40.0
83562,Sindelfingen,A0100,Part replaced,Trunk inner left,Part sticks out,0,6,75.0
83563,Sindelfingen,S4213,Cleaned,Digital dashboard middle,Scratch,1,13,1.0
83564,Munich,A0021,Checked OK,Nothing specified,Clip loose,0,4,1.0
83565,Ingolstadt,S9842,Polished,Glove compartment inner,Paint drops,0,1,1.0
83566,Ingolstadt,A0021,Checked OK,Glove compartment inner,Scratch,0,12,100.0
83567,Munich,S5123,Polished,Glove compartment inner,Polishing error,0,8,40.0
83568,Sindelfingen,A0021,Checked OK,Digital dashboard left,Screw loose,0,8,30.0
83569,Ingolstadt,A0021,Polished,Windscreen,Part missing,0,7,1.0
83570,Ingolstadt,S9845,Polished,Front door right,Polishing error,0,14,2.0
83571,Sindelfingen,A0100,Polished,Roof liner right,Clip loose,0,10,30.0
83572,Munich,S3513,Polished,Tailgate front,Label missing,0,1,10.0
83573,Munich,A0089,Dent repaired,Front door right,Paint drops,0,10,1.0
83574,Munich,A0021,Cleaned,Trunk inner left,Scratch,1,6,30.0
83575,Sindelfingen,M7519,Part replaced,Nothing specified,Label missing,1,13,10.0
83576,Sindelfingen,A0100,Checked OK,Glove compartment inner,Dirt,0,12,15.0
83577,Munich,SP8471,Part replaced,Windscreen,Part missing,0,1,15.0
83578,Munich,S4213,Part replaced,Trunk inner upper,Paint drops,0,10,20.0
83579,Munich,S5123,Cleaned,Nothing specified,Polishing error,0,6,1.0
83580,Munich,A0087,Checked OK,Trunk inner upper,Clip loose,0,10,30.0
83581,Sindelfingen,A0087,Polished,Digital dashboard left,Label missing,1,8,1.0
83582,Ingolstadt,S9845,Polished,Front door right,Dirt,0,14,5.0
83583,Munich,A0008,Polished,Trunk inner upper,Polishing error,1,4,1.0
83584,Sindelfingen,A0087,Cleaned,Digital dashboard left,Dent,0,12,1.0
83585,Munich,S9845,Part replaced,Front door right,Label missing,0,6,1.0
83586,Ingolstadt,A0021,Checked OK,Nothing specified,Screw loose,0,7,1.0
83587,Munich,A0003,Grinded,Roof liner right,Elektriks defect,0,14,5.0
83588,Munich,A0089,Grinded,Nothing specified,Part missing,0,11,1.0
83589,Ingolstadt,S3513,Checked OK,Digital dashboard middle,Screw loose,0,2,10.0
83590,Sindelfingen,A0021,Checked OK,Drivers seat,Scratch,1,12,30.0
83591,Ingolstadt,SP8471,Checked OK,Trunk inner upper,Polishing error,0,2,120.0
83592,Munich,SP8471,Cleaned,Digital dashboard middle,Scratch,0,12,1.0
83593,Ingolstadt,A0021,Grinded,Windscreen,Clip loose,0,13,1.0
83594,Sindelfingen,S4213,Dent repaired,Digital dashboard left,Elektriks defect,0,13,2.0
83595,Munich,SP8471,Cleaned,Front door right,Paint drops,0,11,1.0
83596,Munich,SP8471,Dent repaired,Front door right,Clip loose,0,5,5.0
83597,Ingolstadt,S9845,Polished,Digital dashboard left,Polishing error,1,12,1.0
83598,Ingolstadt,S9845,Polished,Digital dashboard middle,Screw loose,0,14,45.0
83599,Munich,A0087,Part replaced,Seat back left,Cable missing,0,1,25.0
83600,Munich,S9845,Part replaced,Digital dashboard middle,Clip loose,0,4,10.0
83601,Ingolstadt,S4213,Grinded,Drivers seat,Clip loose,0,12,5.0
83602,Ingolstadt,A0089,Part replaced,Digital dashboard middle,Scratch,0,13,5.0
83603,Sindelfingen,A0089,Checked OK,Glove compartment inner,Paint drops,0,3,1.0
83604,Ingolstadt,A0089,Part replaced,Tailgate front,Cable missing,0,13,25.0
83605,Sindelfingen,A0087,Polished,Front door right,Cable missing,0,14,120.0
83606,Munich,M7120,Polished,Trunk inner upper,Elektriks defect,0,9,40.0
83607,Ingolstadt,S9845,Cleaned,Trunk inner upper,Elektriks defect,0,7,1.0
83608,Ingolstadt,SP8471,Polished,Front door right,Scratch,1,4,30.0
83609,Ingolstadt,M8439,Grinded,Tailgate front,Cable missing,0,12,40.0
83610,Munich,S5123,Part replaced,Trunk inner upper,Paint drops,0,6,5.0
83611,Munich,A0021,Dent repaired,Digital dashboard middle,Clip loose,0,3,1.0
83612,Ingolstadt,SP8471,Polished,Glove compartment inner,Scratch,0,5,1.0
83613,Sindelfingen,A0089,Cleaned,Seat back left,Scratch,0,2,120.0
83614,Ingolstadt,A0008,Polished,Windscreen,Scratch,0,8,45.0
83615,Ingolstadt,A0089,Part replaced,Front door right,Cable missing,0,2,255.0
83616,Sindelfingen,S9845,Polished,Seat back left,Scratch,1,11,1.0
83617,Munich,A0089,Checked OK,Tailgate front,Clip loose,0,8,75.0
83618,Munich,A0100,Polished,Front door right,Label missing,0,9,120.0
83619,Ingolstadt,S9845,Part replaced,Digital dashboard middle,Cable missing,0,2,90.0
83620,Ingolstadt,A0087,Part replaced,Glove compartment inner,Dent,0,14,15.0
83621,Sindelfingen,S5123,Checked OK,Trunk inner upper,Scratch,1,6,40.0
83622,Sindelfingen,S9845,Cleaned,Drivers seat,Elektriks defect,0,3,110.0
83623,Ingolstadt,A0087,Checked OK,Nothing specified,Scratch,0,7,1.0
83624,Ingolstadt,M9348,Polished,Front door right,Dirt,1,11,1.0
83625,Ingolstadt,S4213,Part replaced,Roof liner right,Scratch,0,5,15.0
83626,Ingolstadt,SP8471,Checked OK,Drivers seat,Cable missing,0,6,120.0
83627,Sindelfingen,S3513,Part replaced,Seat back left,Paint drops,0,6,5.0
83628,Munich,S3513,Polished,Digital dashboard left,Dent,0,6,30.0
83629,Munich,SP8471,Checked OK,Windscreen,Clip loose,0,9,90.0
83630,Sindelfingen,S9845,Cleaned,Windscreen,Clip loose,1,5,30.0
83631,Sindelfingen,S9845,Checked OK,Drivers seat,Dirt,0,9,0.08
83632,Ingolstadt,S5123,Part replaced,Digital dashboard left,Scratch,1,11,1.0
83633,Sindelfingen,S3513,Checked OK,Drivers seat,Dirt,0,12,1.0
83634,Sindelfingen,SP8471,Checked OK,Digital dashboard left,Clip loose,0,1,30.0
83635,Ingolstadt,S9842,Part replaced,Drivers seat,Polishing error,0,10,1.0
83636,Sindelfingen,M7120,Polished,Drivers seat,Elektriks defect,0,1,30.0
83637,Ingolstadt,S5123,Polished,Glove compartment inner,Part missing,0,7,1.0
83638,Sindelfingen,A0100,Grinded,Trunk inner upper,Clip loose,0,8,40.0
83639,Munich,A0003,Polished,Seat back left,Cable missing,0,4,1.0
83640,Sindelfingen,S9845,Grinded,Seat back left,Part missing,0,10,1.0
83641,Sindelfingen,S9845,Dent repaired,Nothing specified,Dent,0,7,2.0
83642,Sindelfingen,A0003,Polished,Windscreen,Elektriks defect,0,12,1.0
83643,Ingolstadt,S9845,Checked OK,Front door right,Cable missing,0,4,150.0
83644,Ingolstadt,A0003,Polished,Trunk inner upper,Scratch,0,8,2.0
83645,Sindelfingen,M8439,Polished,Trunk inner left,Clip loose,0,1,1.0
83646,Ingolstadt,S9845,Part replaced,Nothing specified,Label missing,0,4,160.0
83647,Ingolstadt,S5123,Polished,Digital dashboard left,Elektriks defect,0,10,1.0
83648,Sindelfingen,M3471,Part replaced,Tailgate front,Scratch,0,10,1.0
83649,Sindelfingen,SP8471,Polished,Glove compartment inner,Dirt,0,14,90.0
83650,Ingolstadt,A0021,Part replaced,Trunk inner left,Scratch,0,2,10.0
83651,Munich,A0008,Part replaced,Digital dashboard middle,Polishing error,0,14,10.0
83652,Sindelfingen,A0087,Polished,Seat back left,Part missing,0,8,15.0
83653,Sindelfingen,A0089,Checked OK,Seat back left,Paint drops,0,2,100.0
83654,Munich,A0003,Part replaced,Nothing specified,Label missing,1,13,1.0
83655,Sindelfingen,SP8471,Grinded,Nothing specified,Paint drops,0,6,1.0
83656,Ingolstadt,M3471,Part replaced,Tailgate front,Part missing,1,6,1.0
83657,Munich,S5123,Grinded,Nothing specified,Scratch,1,11,1.0
83658,Ingolstadt,A0100,Polished,Nothing specified,Dent,0,12,160.0
83659,Munich,A0087,Checked OK,Digital dashboard middle,Clip loose,1,1,1.0
83660,Sindelfingen,A0089,Polished,Drivers seat,Part missing,1,7,1.0
83661,Sindelfingen,A0008,Checked OK,Seat back left,Clip loose,0,8,30.0
83662,Ingolstadt,S9845,Part replaced,Seat back left,Paint drops,0,14,1.0
83663,Sindelfingen,S9845,Part replaced,Windscreen,Screw loose,1,6,1.0
83664,Ingolstadt,A0100,Polished,Nothing specified,Elektriks defect,0,4,75.0
83665,Munich,M3471,Polished,Glove compartment inner,Part missing,0,12,35.0
83666,Munich,A0100,Polished,Windscreen,Part missing,0,9,5.0
83667,Sindelfingen,A0089,Checked OK,Glove compartment inner,Part missing,0,5,1.0
83668,Sindelfingen,SP8471,Checked OK,Windscreen,Screw loose,1,11,5.0
83669,Ingolstadt,A0008,Cleaned,Windscreen,Dirt,0,13,1.0
83670,Ingolstadt,A0003,Polished,Digital dashboard middle,Part missing,0,5,1.0
83671,Munich,A0089,Part replaced,Seat back left,Polishing error,0,2,1.0
83672,Sindelfingen,A0087,Checked OK,Glove compartment inner,Paint drops,0,8,1.0
83673,Sindelfingen,S5123,Polished,Nothing specified,Paint drops,0,11,45.0
83674,Ingolstadt,A0008,Polished,Roof liner right,Dirt,0,3,10.0
83675,Sindelfingen,SP8471,Polished,Front door right,Scratch,1,2,1.0
83676,Sindelfingen,A0087,Dent repaired,Seat back left,Paint drops,0,13,1.0
83677,Munich,S9845,Polished,Glove compartment inner,Screw loose,1,14,1.0
83678,Ingolstadt,A0087,Checked OK,Tailgate front,Scratch,0,7,10.0
83679,Munich,A0087,Polished,Digital dashboard middle,Scratch,0,2,30.0
83680,Sindelfingen,S5123,Polished,Drivers seat,Scratch,1,1,40.0
83681,Sindelfingen,A0003,Dent repaired,Digital dashboard left,Elektriks defect,0,9,90.0
83682,Munich,A0089,Cleaned,Trunk inner upper,Scratch,0,7,30.0
83683,Sindelfingen,S9845,Polished,Trunk inner upper,Polishing error,0,12,10.0
83684,Ingolstadt,A0021,Polished,Glove compartment inner,Cable missing,0,13,45.0
83685,Sindelfingen,SP8471,Polished,Seat back left,Cable missing,1,8,1.0
83686,Sindelfingen,S9842,Grinded,Digital dashboard middle,Paint drops,1,12,40.0
83687,Ingolstadt,A0089,Cleaned,Digital dashboard left,Scratch,0,12,5.0
83688,Munich,S4213,Checked OK,Glove compartment inner,Part missing,0,8,1.0
83689,Ingolstadt,A0087,Polished,Digital dashboard middle,Paint drops,0,6,30.0
83690,Sindelfingen,S9845,Part replaced,Seat back left,Clip loose,0,10,3.0
83691,Munich,S9845,Polished,Seat back left,Scratch,0,5,1.0
83692,Sindelfingen,S5123,Polished,Glove compartment inner,Screw loose,0,8,1.0
83693,Ingolstadt,S4213,Cleaned,Front door right,Clip loose,0,9,1.0
83694,Munich,M7120,Dent repaired,Tailgate front,Part sticks out,0,12,1.0
83695,Munich,S4213,Cleaned,Front door right,Clip loose,0,10,45.0
83696,Sindelfingen,A0087,Polished,Nothing specified,Part missing,0,6,1.0
83697,Ingolstadt,A0087,Polished,Digital dashboard middle,Part sticks out,0,8,10.0
83698,Ingolstadt,M8439,Part replaced,Nothing specified,Dirt,1,12,45.0
83699,Ingolstadt,A0089,Dent repaired,Trunk inner left,Scratch,1,9,8.0
83700,Munich,A0087,Polished,Roof liner right,Polishing error,0,7,20.0
83701,Munich,M9348,Part replaced,Nothing specified,Clip loose,0,4,30.0
83702,Ingolstadt,A0021,Checked OK,Roof liner right,Clip loose,0,11,1.0
83703,Sindelfingen,S3513,Part replaced,Drivers seat,Part missing,0,5,120.0
83704,Munich,S5123,Polished,Windscreen,Scratch,0,14,1.0
83705,Sindelfingen,A0089,Cleaned,Digital dashboard middle,Scratch,0,7,5.0
83706,Ingolstadt,S9845,Part replaced,Tailgate front,Scratch,0,4,1.0
83707,Munich,S9845,Checked OK,Trunk inner upper,Elektriks defect,0,14,160.0
83708,Munich,S9842,Polished,Digital dashboard left,Polishing error,0,11,1.0
83709,Sindelfingen,SP8471,Polished,Trunk inner left,Dirt,0,7,30.0
83710,Munich,S4213,Polished,Windscreen,Scratch,0,13,5.0
83711,Sindelfingen,SP8471,Grinded,Trunk inner upper,Scratch,0,10,1.0
83712,Sindelfingen,A0100,Polished,Seat back left,Part missing,1,13,5.0
83713,Munich,S5123,Grinded,Windscreen,Scratch,0,12,5.0
83714,Munich,A0003,Polished,Front door right,Elektriks defect,0,12,40.0
83715,Ingolstadt,A0021,Checked OK,Seat back left,Cable missing,1,10,1.0
83716,Munich,A0087,Cleaned,Trunk inner left,Scratch,1,2,1.0
83717,Sindelfingen,A0021,Polished,Roof liner right,Part sticks out,0,3,1.0
83718,Sindelfingen,S5123,Checked OK,Windscreen,Scratch,0,12,1.0
83719,Ingolstadt,A0087,Checked OK,Digital dashboard middle,Dent,0,8,10.0
83720,Ingolstadt,A0008,Part replaced,Roof liner right,Scratch,1,12,1.0
83721,Ingolstadt,S9845,Polished,Trunk inner upper,Part missing,0,10,1.0
83722,Sindelfingen,S9842,Polished,Glove compartment inner,Screw loose,0,5,1.0
83723,Sindelfingen,M7120,Polished,Digital dashboard left,Elektriks defect,0,12,5.0
83724,Sindelfingen,A0087,Grinded,Nothing specified,Paint drops,0,10,300.0
83725,Munich,A0003,Part replaced,Drivers seat,Cable missing,0,10,1.0
83726,Ingolstadt,A0003,Polished,Trunk inner upper,Scratch,1,8,120.0
83727,Munich,S9845,Polished,Glove compartment inner,Paint drops,0,9,5.0
83728,Sindelfingen,A0021,Polished,Drivers seat,Scratch,0,3,10.0
83729,Sindelfingen,A0021,Part replaced,Front door right,Elektriks defect,0,2,10.0
83730,Ingolstadt,M4719,Checked OK,Glove compartment inner,Polishing error,0,2,5.0
83731,Munich,A0021,Polished,Seat back left,Part missing,0,14,1.0
83732,Munich,S5123,Polished,Trunk inner left,Part sticks out,0,14,5.0
83733,Sindelfingen,S5123,Checked OK,Trunk inner upper,Elektriks defect,1,13,1.0
83734,Sindelfingen,S9845,Polished,Digital dashboard left,Cable missing,0,12,120.0
83735,Munich,S9842,Polished,Tailgate front,Clip loose,0,2,60.0
83736,Sindelfingen,S5123,Checked OK,Nothing specified,Elektriks defect,1,5,60.0
83737,Ingolstadt,M4719,Checked OK,Digital dashboard middle,Part sticks out,0,6,5.0
83738,Munich,A0089,Checked OK,Digital dashboard middle,Paint drops,1,5,90.0
83739,Munich,S3513,Polished,Roof liner right,Paint drops,0,2,30.0
83740,Sindelfingen,A0021,Polished,Glove compartment inner,Cable missing,0,2,30.0
83741,Ingolstadt,S9845,Polished,Roof liner right,Scratch,1,13,10.0
83742,Ingolstadt,S4213,Part replaced,Windscreen,Label missing,1,11,5.0
83743,Sindelfingen,A0100,Polished,Nothing specified,Scratch,1,11,45.0
83744,Ingolstadt,SP8471,Polished,Drivers seat,Paint drops,1,14,15.0
83745,Sindelfingen,A0089,Checked OK,Glove compartment inner,Clip loose,0,14,20.0
83746,Ingolstadt,S3513,Checked OK,Tailgate front,Clip loose,0,12,20.0
83747,Ingolstadt,S3513,Polished,Digital dashboard left,Clip loose,0,6,30.0
83748,Ingolstadt,A0008,Polished,Drivers seat,Part missing,1,4,1.0
83749,Sindelfingen,SP8471,Polished,Glove compartment inner,Screw loose,1,4,120.0
83750,Munich,A0087,Polished,Roof liner right,Polishing error,0,7,2.0
83751,Ingolstadt,A0087,Part replaced,Drivers seat,Dent,0,7,30.0
83752,Sindelfingen,S5123,Grinded,Nothing specified,Scratch,1,7,1.0
83753,Munich,A0100,Dent repaired,Drivers seat,Screw loose,0,14,1.0
83754,Sindelfingen,S4213,Grinded,Trunk inner left,Cable missing,0,10,1.0
83755,Sindelfingen,SP8471,Checked OK,Front door right,Polishing error,1,6,5.0
83756,Munich,S3513,Grinded,Trunk inner left,Paint drops,0,9,30.0
83757,Sindelfingen,A0021,Polished,Digital dashboard middle,Dent,1,10,1.0
83758,Sindelfingen,SP8471,Cleaned,Trunk inner left,Part missing,1,2,1.0
83759,Ingolstadt,S9845,Checked OK,Digital dashboard left,Scratch,0,12,5.0
83760,Ingolstadt,M9348,Cleaned,Front door right,Clip loose,0,9,5.0
83761,Munich,A0089,Grinded,Digital dashboard middle,Paint drops,0,1,10.0
83762,Sindelfingen,A0100,Cleaned,Windscreen,Clip loose,1,5,1.0
83763,Sindelfingen,S5123,Part replaced,Front door right,Paint drops,0,4,40.0
83764,Ingolstadt,A0087,Cleaned,Front door right,Paint drops,1,7,20.0
83765,Ingolstadt,M3417,Grinded,Roof liner right,Dirt,1,7,1.0
83766,Sindelfingen,A0087,Grinded,Glove compartment inner,Part missing,0,12,30.0
83767,Ingolstadt,S9845,Polished,Nothing specified,Clip loose,0,13,80.0
83768,Munich,S9845,Polished,Seat back left,Clip loose,0,12,1.0
83769,Ingolstadt,S9842,Part replaced,Windscreen,Clip loose,0,6,10.0
83770,Sindelfingen,M8439,Checked OK,Nothing specified,Polishing error,0,2,1.0
83771,Ingolstadt,S3513,Polished,Front door right,Elektriks defect,0,10,1.0
83772,Sindelfingen,A0087,Cleaned,Seat back left,Part missing,0,10,90.0
83773,Sindelfingen,S3513,Polished,Front door right,Dent,1,13,90.0
83774,Munich,A0008,Grinded,Seat back left,Elektriks defect,0,11,30.0
83775,Munich,A0089,Checked OK,Seat back left,Cable missing,0,5,1.0
83776,Ingolstadt,A0003,Polished,Seat back left,Part sticks out,1,9,1.0
83777,Ingolstadt,A0089,Checked OK,Nothing specified,Scratch,0,10,5.0
83778,Ingolstadt,M4719,Checked OK,Drivers seat,Paint drops,0,11,1.0
83779,Munich,S4213,Part replaced,Windscreen,Dirt,0,11,0.08
83780,Sindelfingen,M3417,Part replaced,Windscreen,Label missing,0,6,1.0
83781,Ingolstadt,A0087,Grinded,Digital dashboard middle,Scratch,0,8,1.0
83782,Ingolstadt,A0100,Polished,Trunk inner upper,Paint drops,0,10,30.0
83783,Munich,S3513,Polished,Front door right,Polishing error,1,7,60.0
